"","Sitio","Long","Lat","ViaSentido","DATA","VMD"
"855","01385271",-38.495974,-3.73367,"AV. DOM LUIS [L-O]","2017-02",2678
"856","01385271",-38.495974,-3.733667,"AV. DOM LUIS [L-O]","2017-02",2678
"857","01385272",-38.496625,-3.733451,"AV. DOM LUIS [L-O]","2017-02",4121
"858","01385272",-38.496625,-3.73345,"AV. DOM LUIS [L-O]","2017-02",4121
"859","01385274",-38.498914,-3.732732,"AV. DOM LUIS [L-O]","2017-02",2111
"860","01385274",-38.498914,-3.73273,"AV. DOM LUIS [L-O]","2017-02",2111
"861","01385275",-38.499817,-3.732432,"AV. DOM LUIS [L-O]","2017-02",3118
"862","01385275",-38.499817,-3.73243,"AV. DOM LUIS [L-O]","2017-02",3118
"863","01385276",-38.500791,-3.73212,"AV. DOM LUIS [L-O]","2017-02",3287
"864","01385276",-38.500791,-3.732118,"AV. DOM LUIS [L-O]","2017-02",3287
"865","01385277",-38.475231,-3.743753,"AV. SANTOS DUMONT [O-L]","2017-02",17342
"866","01385277",-38.475231,-3.74375,"AV. SANTOS DUMONT [O-L]","2017-02",17342
"867","01385278",-38.524084,-3.738699,"AV. DOMINGOS OLIMPIO [O-L]","2017-02",2938
"868","01385279",-38.522906,-3.738964,"AV. ANTONIO SALES [O-L]","2017-02",2396
"869","01385280",-38.521941,-3.739377,"AV. ANTONIO SALES [O-L]","2017-02",2990
"870","01385281",-38.520982,-3.739687,"AV. ANTONIO SALES [O-L]","2017-02",2353
"871","01385282",-38.519853,-3.740053,"AV. ANTONIO SALES [O-L]","2017-02",3298
"872","01385283",-38.51869,-3.740422,"AV. ANTONIO SALES [O-L]","2017-02",2341
"873","01385284",-38.51768,-3.740739,"AV. ANTONIO SALES [O-L]","2017-02",2273
"874","01385285",-38.516653,-3.741056,"AV. ANTONIO SALES [O-L]","2017-02",3163
"875","01385286",-38.515458,-3.741431,"AV. ANTONIO SALES [O-L]","2017-02",2280
"876","01385287",-38.514569,-3.741701,"AV. ANTONIO SALES [O-L]","2017-02",2196
"877","01385288",-38.513511,-3.742046,"AV. ANTONIO SALES [O-L]","2017-02",2746
"878","01385289",-38.512265,-3.742433,"AV. ANTONIO SALES [O-L]","2017-02",4125
"879","01385290",-38.511274,-3.742736,"AV. ANTONIO SALES [O-L]","2017-02",2410
"880","01385291",-38.509885,-3.743173,"AV. ANTONIO SALES [O-L]","2017-02",2847
"881","01385293",-38.508084,-3.743731,"AV. ANTONIO SALES [O-L]","2017-02",2774
"882","01385294",-38.506864,-3.744104,"AV. ANTONIO SALES [O-L]","2017-02",2587
"883","01385295",-38.50588,-3.744415,"AV. ANTONIO SALES [O-L]","2017-02",2928
"884","01385296",-38.504961,-3.744693,"AV. ANTONIO SALES [O-L]","2017-02",2426
"885","01385297",-38.504103,-3.744953,"AV. ANTONIO SALES [O-L]","2017-02",3124
"886","01385298",-38.503105,-3.745266,"AV. ANTONIO SALES [O-L]","2017-02",2355
"887","01385299",-38.501998,-3.745609,"AV. ANTONIO SALES [O-L]","2017-02",3036
"888","01385300",-38.501051,-3.745896,"AV. ANTONIO SALES [O-L]","2017-02",2517
"889","01385301",-38.500101,-3.746194,"AV. ANTONIO SALES [O-L]","2017-02",1628
"890","01385302",-38.499037,-3.746531,"AV. ANTONIO SALES [O-L]","2017-02",2362
"891","01385303",-38.498261,-3.746774,"AV. ANTONIO SALES [O-L]","2017-02",1998
"892","01385304",-38.497093,-3.747146,"AV. ANTONIO SALES [O-L]","2017-02",2249
"893","01385305",-38.496091,-3.747451,"AV. ANTONIO SALES [O-L]","2017-02",2362
"894","01385306",-38.494954,-3.747803,"AV. ANTONIO SALES [O-L]","2017-02",1996
"895","01385307",-38.500358,-3.75123,"AV. PONTES VIEIRA [O-L]","2017-02",9457
"896","01385307",-38.500358,-3.751227,"AV. PONTES VIEIRA [O-L]","2017-02",9457
"897","01385308",-38.565811,-3.783394,"AV. GODOFREDO MACIEL [S-N]","2017-02",9308
"898","01385308",-38.565811,-3.78339,"AV. GODOFREDO MACIEL [S-N]","2017-02",9308
"899","01385309",-38.566393,-3.741886,"AV. JOVITA FEITOSA [L-O]","2017-02",5190
"900","01385310",-38.507666,-3.801952,"AV. DEPUTADO PAULINO ROCHA [N-S]","2017-02",24556
"901","01385311",-38.507536,-3.801976,"AV. DEPUTADO PAULINO ROCHA [S-N]","2017-02",22820
"902","01385312",-38.58887,-3.713771,"AV. CORONEL CARVALHO [N-S]","2017-02",11635
"903","01385312",-38.58887,-3.71377,"AV. CORONEL CARVALHO [N-S]","2017-02",11635
"904","01385313",-38.588719,-3.713993,"AV. CORONEL CARVALHO [S-N]","2017-02",11013
"905","01385313",-38.588719,-3.71399,"AV. CORONEL CARVALHO [S-N]","2017-02",11013
"906","01385315",-38.506831,-3.752163,"R. ISAAC AMARAL [O-L]","2017-02",5431
"907","01385315",-38.506831,-3.75216,"R. ISAAC AMARAL [O-L]","2017-02",5431
"908","01385316",-38.539183,-3.749044,"AV. EDUARDO GIRAO [L-O]","2017-02",7181
"909","01385316",-38.539183,-3.74904,"AV. EDUARDO GIRAO [L-O]","2017-02",7181
"910","01385317",-38.540463,-3.74753,"AV. EDUARDO GIRAO [L-O]","2017-02",7242
"911","01385317",-38.540463,-3.747528,"AV. EDUARDO GIRAO [L-O]","2017-02",7242
"912","01385318",-38.536681,-3.750485,"AV. EDUARDO GIRAO [L-O]","2017-02",11289
"913","01385318",-38.536681,-3.75048,"AV. EDUARDO GIRAO [L-O]","2017-02",11289
"914","01385319",-38.536933,-3.750621,"AV. EDUARDO GIRAO [O-L]","2017-02",2187
"915","01385319",-38.536933,-3.75062,"AV. EDUARDO GIRAO [O-L]","2017-02",2187
"916","01385320",-38.532673,-3.75211,"AV. EDUARDO GIRAO [L-O]","2017-02",6279
"917","01385320",-38.532673,-3.752105,"AV. EDUARDO GIRAO [L-O]","2017-02",6279
"918","01385321",-38.53292,-3.75219,"AV. EDUARDO GIRAO [O-L]","2017-02",15
"919","01385321",-38.53292,-3.752189,"AV. EDUARDO GIRAO [O-L]","2017-02",15
"920","01385322",-38.588632,-3.78062,"R. VERBENA [N-S]","2017-02",9649
"921","01385322",-38.588632,-3.780617,"R. VERBENA [N-S]","2017-02",9649
"922","01385323",-38.587373,-3.78183,"R. ANSELMO NOGUEIRA [S-N]","2017-02",14821
"923","01385323",-38.587373,-3.781825,"R. ANSELMO NOGUEIRA [S-N]","2017-02",14821
"924","01385324",-38.547493,-3.732047,"AV. BEZERRA DE MENEZES [L-O]","2017-02",20061
"925","01385325",-38.513078,-3.77536,"AV. RAUL BARBOSA [N-S]","2017-02",37863
"926","01385325",-38.513078,-3.775358,"AV. RAUL BARBOSA [N-S]","2017-02",37863
"927","01385326",-38.512982,-3.77551,"AV. RAUL BARBOSA [S-N]","2017-02",34043
"928","01385326",-38.512982,-3.775509,"AV. RAUL BARBOSA [S-N]","2017-02",34043
"929","01385327",-38.566303,-3.736121,"AV. BEZERRA DE MENEZES [O-L]","2017-02",24704
"930","01385328",-38.566239,-3.735916,"AV. BEZERRA DE MENEZES [L-O]","2017-02",30529
"931","01385331",-38.552885,-3.74927,"R. PROFESSOR COSTA MENDES [L-O]","2017-02",11680
"932","01385331",-38.552885,-3.749268,"R. PROFESSOR COSTA MENDES [L-O]","2017-02",11680
"933","01385332",-38.505251,-3.723625,"AV. HIST. RAIMUNDO GIRAO [L-O]","2017-02",28014
"934","01385333",-38.509437,-3.721652,"AV. HIST. RAIMUNDO GIRAO [L-O]","2017-02",22458
"935","01385334",-38.509774,-3.721552,"AV. HIST. RAIMUNDO GIRAO [O-L]","2017-02",9267
"936","01385335",-38.503886,-3.72472,"AV. MONSENHOR TABOSA [O-L]","2017-02",3242
"937","01385335",-38.503886,-3.724717,"AV. MONSENHOR TABOSA [O-L]","2017-02",3242
"938","01385336",-38.502936,-3.72503,"AV. ABOLICAO [O-L]","2017-02",2111
"939","01385336",-38.502936,-3.725027,"AV. ABOLICAO [O-L]","2017-02",2111
"940","01385337",-38.501953,-3.725332,"AV. ABOLICAO [O-L]","2017-02",2053
"941","01385337",-38.501953,-3.72533,"AV. ABOLICAO [O-L]","2017-02",2053
"942","01385338",-38.493671,-3.72715,"AV. ABOLICAO [O-L]","2017-02",1104
"943","01385338",-38.493671,-3.727145,"AV. ABOLICAO [O-L]","2017-02",1104
"944","01385339",-38.492692,-3.727,"AV. ABOLICAO [O-L]","2017-02",2168
"945","01385339",-38.492692,-3.726996,"AV. ABOLICAO [O-L]","2017-02",2168
"946","01385340",-38.491931,-3.72687,"AV. ABOLICAO [O-L]","2017-02",1903
"947","01385341",-38.493772,-3.72701,"AV. ABOLICAO [L-O]","2017-02",2761
"948","01385341",-38.493772,-3.727008,"AV. ABOLICAO [L-O]","2017-02",2761
"949","01385342",-38.494575,-3.727134,"AV. ABOLICAO [L-O]","2017-02",2995
"950","01385342",-38.494575,-3.72713,"AV. ABOLICAO [L-O]","2017-02",2995
"951","01385343",-38.495683,-3.727192,"AV. ABOLICAO [L-O]","2017-02",2480
"952","01385343",-38.495683,-3.72719,"AV. ABOLICAO [L-O]","2017-02",2480
"953","01385346",-38.519576,-3.810052,"AV. DEPUTADO PAULINO ROCHA [L-O]","2017-02",23228
"954","01385346",-38.519576,-3.81005,"AV. DEPUTADO PAULINO ROCHA [L-O]","2017-02",23228
"955","01385347",-38.497803,-3.75093,"AV. PONTES VIEIRA [O-L]","2017-02",17727
"956","01385347",-38.497803,-3.750927,"AV. PONTES VIEIRA [O-L]","2017-02",17727
"957","01385348",-38.58257,-3.75324,"AV. CORONEL MATOS DOURADO [S-N]","2017-02",13773
"958","01385348",-38.58257,-3.753239,"AV. CORONEL MATOS DOURADO [S-N]","2017-02",13773
"959","01385349",-38.564636,-3.779231,"AV. GODOFREDO MACIEL [N-S]","2017-02",13592
"960","01385349",-38.564636,-3.77923,"AV. GODOFREDO MACIEL [N-S]","2017-02",13592
"961","01385802",-38.46536,-3.71893,"AV. JOSE SABOIA [S-N]","2017-02",3834
"962","01385803",-38.465363,-3.71914,"AV. JOSE SABOIA [N-S]","2017-02",3792
"963","01385803",-38.465363,-3.719137,"AV. JOSE SABOIA [N-S]","2017-02",3792
"964","01385821",-38.493627,-3.83278,"R. JOSE HIPOLITO [O-L]","2017-02",17489
"965","01385821",-38.493627,-3.832778,"R. JOSE HIPOLITO [O-L]","2017-02",17489
"966","01385822",-38.493205,-3.83175,"R. MANUEL CASTELO BRANCO [L-O]","2017-02",10776
"967","01385822",-38.493205,-3.831745,"R. MANUEL CASTELO BRANCO [L-O]","2017-02",10776
"968","01385825",-38.502614,-3.831701,"AV. JORNALISTA THOMAZ COELHO [L-O]","2017-02",17451
"969","01385825",-38.502614,-3.8317,"AV. JORNALISTA THOMAZ COELHO [L-O]","2017-02",17451
"970","AT007",-38.544827,-3.71504,"AV. PRES. CASTELO BRANCO [O-L]","2017-02",18497
"971","AT007",-38.544827,-3.715037,"AV. PRES. CASTELO BRANCO [O-L]","2017-02",18497
"972","AT009",-38.540095,-3.71694,"AV. PRES. CASTELO BRANCO [L-O]","2017-02",18504
"973","AT009",-38.540095,-3.716938,"AV. PRES. CASTELO BRANCO [L-O]","2017-02",18504
"974","AT015",-38.566565,-3.78541,"AV. GODOFREDO MACIEL [N-S]","2017-02",18057
"975","AT015",-38.566565,-3.785408,"AV. GODOFREDO MACIEL [N-S]","2017-02",18057
"976","AT018",-38.587694,-3.8004,"R. CONEGO DE CASTRO [N-S]","2017-02",23005
"977","AT018",-38.587694,-3.800395,"R. CONEGO DE CASTRO [N-S]","2017-02",23005
"978","AT037",-38.568336,-3.724721,"AV. DR. THEBERGE [N-S]","2017-02",17161
"979","AT037",-38.568336,-3.72472,"AV. DR. THEBERGE [N-S]","2017-02",17161
"980","AT041",-38.568629,-3.81584,"AV. PRES. COSTA E SILVA [O-L]","2017-02",24157
"981","AT041",-38.568629,-3.815838,"AV. PRES. COSTA E SILVA [O-L]","2017-02",24157
"982","AT042",-38.586833,-3.793013,"R. RAIMUNDO NERI [S-N]","2017-02",27070
"983","AT042",-38.586833,-3.79301,"R. RAIMUNDO NERI [S-N]","2017-02",27070
"984","AT043",-38.580287,-3.784293,"AV. GEN. OSORIO DE PAIVA [N-S]","2017-02",16331
"985","AT043",-38.580287,-3.78429,"AV. GEN. OSORIO DE PAIVA [N-S]","2017-02",16331
"986","AT044",-38.580692,-3.7847,"AV. GEN. OSORIO DE PAIVA [S-N]","2017-02",15308
"987","AT044",-38.580692,-3.784699,"AV. GEN. OSORIO DE PAIVA [S-N]","2017-02",15308
"988","AT045",-38.594135,-3.796434,"AV. GEN. OSORIO DE PAIVA [N-S]","2017-02",25917
"989","AT045",-38.594135,-3.79643,"AV. GEN. OSORIO DE PAIVA [N-S]","2017-02",25917
"990","AT045",-38.594135,-3.79643,"AV. GEN. OSÓRIO DE PAIVA [N-S]","2017-02",25917
"991","AT046",-38.593981,-3.796534,"AV. GEN. OSORIO DE PAIVA [S-N]","2017-02",26033
"992","AT046",-38.593981,-3.79653,"AV. GEN. OSORIO DE PAIVA [S-N]","2017-02",26033
"993","AT046",-38.593981,-3.79653,"AV. GEN. OSÓRIO DE PAIVA [S-N]","2017-02",26033
"994","AT061",-38.59141,-3.7038,"AV. CORONEL CARVALHO [S-N]","2017-02",9936
"995","AT061",-38.59141,-3.703795,"AV. CORONEL CARVALHO [S-N]","2017-02",9936
"996","AT067",-38.585624,-3.700904,"AV. PRES. CASTELO BRANCO [L-O]","2017-02",16929
"997","AT067",-38.585624,-3.7009,"AV. PRES. CASTELO BRANCO [L-O]","2017-02",16929
"998","AT068",-38.586106,-3.70079,"AV. PRES. CASTELO BRANCO [O-L]","2017-02",9868
"999","AT068",-38.586042,-3.700809,"AV. PRES. CASTELO BRANCO [O-L]","2017-02",9868
"1000","AT076",-38.57364,-3.808324,"AV. GODOFREDO MACIEL [N-S]","2017-02",21901
"1001","AT076",-38.57364,-3.80832,"AV. GODOFREDO MACIEL [N-S]","2017-02",21901
"1002","AT077",-38.568388,-3.792774,"AV. GODOFREDO MACIEL [N-S]","2017-02",25828
"1003","AT077",-38.568388,-3.79277,"AV. GODOFREDO MACIEL [N-S]","2017-02",25828
"1004","AT078",-38.568083,-3.79266,"AV. GODOFREDO MACIEL [S-N]","2017-02",22933
"1005","AT078",-38.568083,-3.792658,"AV. GODOFREDO MACIEL [S-N]","2017-02",22933
"1006","AT079",-38.585246,-3.74195,"AV. CORONEL MATOS DOURADO [N-S]","2017-02",10641
"1007","AT080",-38.584999,-3.74193,"AV. CORONEL MATOS DOURADO [S-N]","2017-02",8331
"1008","AT080",-38.584999,-3.741925,"AV. CORONEL MATOS DOURADO [S-N]","2017-02",8331
"1009","AT087",-38.560894,-3.75726,"AV. AMERICO BARREIRA [L-O]","2017-02",29202
"1010","AT087",-38.560894,-3.75726,"AV. AMÉRICO BARREIRA [L-O]","2017-02",29202
"1011","AT089",-38.573536,-3.80835,"AV. GODOFREDO MACIEL [S-N]","2017-02",18304
"1012","AT089",-38.573536,-3.808346,"AV. GODOFREDO MACIEL [S-N]","2017-02",18304
"1013","AT090",-38.591307,-3.75727,"AV. SEN. FERNANDES TAVORA [L-O]","2017-02",10658
"1014","AT090",-38.591307,-3.75727,"AV. SEN. FERNANDES TÁVORA [L-O]","2017-02",10658
"1015","AT090",-38.591307,-3.757267,"AV. SEN. FERNANDES TAVORA [L-O]","2017-02",10658
"1016","AT092",-38.5471,-3.737874,"AV. JOVITA FEITOSA [L-O]","2017-02",20270
"1017","AT092",-38.5471,-3.73787,"AV. JOVITA FEITOSA [L-O]","2017-02",20270
"1018","AT095",-38.544828,-3.715092,"AV. PRES. CASTELO BRANCO [O-L]","2017-02",8905
"1019","AT095",-38.544828,-3.71509,"AV. PRES. CASTELO BRANCO [O-L]","2017-02",8905
"1020","AT096",-38.540064,-3.716904,"AV. PRES. CASTELO BRANCO [L-O]","2017-02",11365
"1021","AT096",-38.540064,-3.7169,"AV. PRES. CASTELO BRANCO [L-O]","2017-02",11365
"1022","AT097",-38.585192,-3.74195,"AV. CORONEL MATOS DOURADO [N-S]","2017-02",15684
"1023","AT097",-38.585192,-3.741946,"AV. CORONEL MATOS DOURADO [N-S]","2017-02",15684
"1024","AT200",-38.561371,-3.74792,"AV. ENG. HUMBERTO MONTE [L-O]","2017-02",11349
"1025","AT200",-38.561371,-3.74792,"AV. HUMBERTO MONTE [L-O]","2017-02",11349
"1026","AT200",-38.561371,-3.747916,"AV. ENG. HUMBERTO MONTE [L-O]","2017-02",11349
"1027","AT201",-38.561986,-3.747442,"AV. ENG. HUMBERTO MONTE [O-L]","2017-02",17189
"1028","AT201",-38.561986,-3.74744,"AV. ENG. HUMBERTO MONTE [O-L]","2017-02",17189
"1029","AT204",-38.472275,-3.78878,"AV. EDILSON BRASIL SOARES [O-L]","2017-02",10594
"1030","AT204",-38.472275,-3.788776,"AV. EDILSON BRASIL SOARES [O-L]","2017-02",10594
"1031","AT205",-38.470415,-3.788552,"AV. EDILSON BRASIL SOARES [L-O]","2017-02",10407
"1032","AT205",-38.470415,-3.78855,"AV. EDILSON BRASIL SOARES [L-O]","2017-02",10407
"1033","AT206",-38.529332,-3.762573,"R. VIA LACTEA [S-N]","2017-02",23834
"1034","AT206",-38.529332,-3.76257,"R. VIA LACTEA [S-N]","2017-02",23834
"1035","AT207",-38.557779,-3.762351,"AV. JOAO PESSOA [S-N]","2017-02",23413
"1036","AT207",-38.557779,-3.76235,"AV. JOAO PESSOA [S-N]","2017-02",23413
"1037","AT208",-38.546516,-3.74917,"AV. JOAO PESSOA [S-N]","2017-02",20563
"1038","AT208",-38.546516,-3.749166,"AV. JOAO PESSOA [S-N]","2017-02",20563
"1039","AT209",-38.480511,-3.72693,"AV. ALM. HENRIQUE SABOIA [N-S]","2017-02",11612
"1040","AT209",-38.480511,-3.726927,"AV. ALM. HENRIQUE SABOIA [N-S]","2017-02",11612
"1041","AT210",-38.481023,-3.72967,"AV. ALM. HENRIQUE SABOIA [S-N]","2017-02",6792
"1042","AT210",-38.481023,-3.729669,"AV. ALM. HENRIQUE SABOIA [S-N]","2017-02",6792
"1043","AT211",-38.531851,-3.75323,"AV. EDUARDO GIRAO [O-L]","2017-02",2226
"1044","AT211",-38.531851,-3.753225,"AV. EDUARDO GIRAO [O-L]","2017-02",2226
"1045","AT212",-38.494466,-3.84424,"AV. PE. PEDRO DE ALENCAR [N-S]","2017-02",15394
"1046","AT212",-38.494466,-3.844235,"AV. PE. PEDRO DE ALENCAR [N-S]","2017-02",15394
"1047","AT213",-38.494465,-3.845733,"AV. PE. PEDRO DE ALENCAR [S-N]","2017-02",16058
"1048","AT213",-38.494465,-3.84573,"AV. PE. PEDRO DE ALENCAR [S-N]","2017-02",16058
"1049","AT214",-38.473656,-3.74774,"R. ANDRADE FURTADO [O-L]","2017-02",14911
"1050","AT214",-38.473656,-3.747737,"R. ANDRADE FURTADO [O-L]","2017-02",14911
"1051","AT215",-38.59174,-3.757111,"AV. SEN. FERNANDES TAVORA [O-L]","2017-02",10530
"1052","AT215",-38.59174,-3.75711,"AV. SEN. FERNANDES TAVORA [O-L]","2017-02",10530
"1053","AT216",-38.559525,-3.740433,"AV. JOVITA FEITOSA [L-O]","2017-02",17912
"1054","AT216",-38.559525,-3.74043,"AV. JOVITA FEITOSA [L-O]","2017-02",17912
"1055","AT217",-38.559904,-3.74059,"AV. JOVITA FEITOSA [O-L]","2017-02",14655
"1056","AT219",-38.552374,-3.751792,"AV. JOSE BASTOS [N-S]","2017-02",29808
"1057","AT219",-38.552374,-3.75179,"AV. JOSE BASTOS [N-S]","2017-02",29808
"1058","AT220",-38.551855,-3.78066,"R. DR. JUSTA ARAUJO [S-N]","2017-02",8678
"1059","AT220",-38.551855,-3.780657,"R. DR. JUSTA ARAUJO [S-N]","2017-02",8678
"1060","AT221",-38.5525,-3.780352,"R. GOV. JOAO CARLOS [N-S]","2017-02",11086
"1061","AT221",-38.5525,-3.78035,"R. GOV. JOAO CARLOS [N-S]","2017-02",11086
"1062","AT223",-38.57063,-3.785863,"R. NEREU RAMOS [O-L]","2017-02",16405
"1063","AT223",-38.57063,-3.78586,"R. NEREU RAMOS [O-L]","2017-02",16405
"1064","AT224",-38.593695,-3.779231,"R. VITAL BRASIL [L-O]","2017-02",18302
"1065","AT224",-38.593695,-3.77923,"R. VITAL BRASIL [L-O]","2017-02",18302
"1066","AT225",-38.58457,-3.782563,"R. EMILIO DE MENEZES [O-L]","2017-02",9021
"1067","AT225",-38.58457,-3.78256,"R. EMILIO DE MENEZES [O-L]","2017-02",9021
"1068","AT226",-38.472159,-3.7349,"R. FAUSTO CABRAL [L-O]","2017-02",11602
"1069","AT226",-38.472159,-3.734897,"R. FAUSTO CABRAL [L-O]","2017-02",11602
"1070","AT227",-38.484494,-3.734861,"AV. ALM. HENRIQUE SABOIA [N-S]","2017-02",10784
"1071","AT227",-38.484494,-3.73486,"AV. ALM. HENRIQUE SABOIA [N-S]","2017-02",10784
"1072","AT228",-38.589993,-3.767931,"R. VITORIA [N-S]","2017-02",20677
"1073","AT228",-38.589993,-3.76793,"R. VITORIA [N-S]","2017-02",20677
"1074","AT229",-38.50178,-3.753262,"AV. ALM. HENRIQUE SABOIA [S-N]","2017-02",22732
"1075","AT229",-38.50178,-3.75326,"AV. ALM. HENRIQUE SABOIA [S-N]","2017-02",22732
"1076","AT230",-38.495273,-3.72607,"AV. BEIRA MAR [O-L]","2017-02",9127
"1077","AT230",-38.495273,-3.726065,"AV. BEIRA MAR [O-L]","2017-02",9127
"1078","AT231",-38.481427,-3.801892,"R. CRISANTO MOREIRA DA ROCHA [S-N]","2017-02",5226
"1079","AT231",-38.481427,-3.80189,"R. CRISANTO MOREIRA DA ROCHA [S-N]","2017-02",5226
"1080","AT232",-38.481376,-3.80136,"R. CRISANTO MOREIRA DA ROCHA [N-S]","2017-02",8370
"1081","AT909",-38.547137,-3.720801,"AV. FRANCISCO SA [O-L]","2017-02",553
"1082","AT909",-38.547137,-3.7208,"AV. FRANCISCO SA [O-L]","2017-02",553
"1083","AT909",-38.547137,-3.7208,"AV. FRANCISCO SÁ [O-L]","2017-02",553
"1084","AT911",-38.540012,-3.72981,"R. PE. IBIAPINA [S-N]","2017-02",1896
"1085","FS001",-38.552155,-3.800794,"AV. BERNARDO MANUEL [N-S]","2017-02",13536
"1086","FS001",-38.552155,-3.80079,"AV. BERNARDO MANUEL [N-S]","2017-02",13536
"1087","FS003",-38.549173,-3.791091,"AV. BERNARDO MANUEL [N-S]","2017-02",17025
"1088","FS003",-38.549173,-3.79109,"AV. BERNARDO MANUEL [N-S]","2017-02",17025
"1089","FS004",-38.550542,-3.79593,"AV. BERNARDO MANUEL [S-N]","2017-02",16019
"1090","FS005",-38.533133,-3.82808,"AV. PRES. COSTA E SILVA [L-O]","2017-02",14823
"1091","FS005",-38.533133,-3.828078,"AV. PRES. COSTA E SILVA [L-O]","2017-02",14823
"1092","FS006",-38.533314,-3.82822,"AV. PRES. COSTA E SILVA [O-L]","2017-02",14065
"1093","FS006",-38.533314,-3.828216,"AV. PRES. COSTA E SILVA [O-L]","2017-02",14065
"1094","FS010",-38.491527,-3.746641,"AV. ALM. HENRIQUE SABOIA [S-N]","2017-02",18546
"1095","FS010",-38.491527,-3.74664,"AV. ALM. HENRIQUE SABOIA [S-N]","2017-02",18546
"1096","FS021",-38.510377,-3.811223,"AV. DEPUTADO PAULINO ROCHA [L-O]","2017-02",15981
"1097","FS021",-38.510377,-3.81122,"AV. DEPUTADO PAULINO ROCHA [L-O]","2017-02",15981
"1098","FS023",-38.509656,-3.82978,"AV. JORNALISTA THOMAZ COELHO [L-O]","2017-02",17754
"1099","FS023",-38.509656,-3.829778,"AV. JORNALISTA THOMAZ COELHO [L-O]","2017-02",17754
"1100","FS024",-38.560697,-3.8329,"AV. JOAO DE ARAUJO LIMA [N-S]","2017-02",9821
"1101","FS024",-38.560697,-3.832896,"AV. JOAO DE ARAUJO LIMA [N-S]","2017-02",9821
"1102","FS026",-38.499801,-3.752042,"AV. ALM. HENRIQUE SABOIA [L-O]","2017-02",18689
"1103","FS026",-38.499801,-3.75204,"AV. ALM. HENRIQUE SABOIA [L-O]","2017-02",18689
"1104","FS027",-38.462581,-3.74783,"AV. SANTOS DUMONT [O-L]","2017-02",6542
"1105","FS027",-38.462581,-3.747829,"AV. SANTOS DUMONT [O-L]","2017-02",6542
"1106","FS028",-38.461523,-3.74807,"AV. SANTOS DUMONT [L-O]","2017-02",5465
"1107","FS028",-38.461523,-3.748065,"AV. SANTOS DUMONT [L-O]","2017-02",5465
"1108","FS033",-38.532836,-3.81807,"AV. JUSCELINO KUBITSCHEK [S-N]","2017-02",15520
"1109","FS033",-38.532836,-3.81807,"AV. PRES. JUSCELINO KUBITSCHEK [S-N]","2017-02",15520
"1110","FS033",-38.532836,-3.818065,"AV. JUSCELINO KUBITSCHEK [S-N]","2017-02",15520
"1111","FS040",-38.565626,-3.81752,"AV. PRES. COSTA E SILVA [L-O]","2017-02",19656
"1112","FS040",-38.565626,-3.817519,"AV. PRES. COSTA E SILVA [L-O]","2017-02",19656
"1113","FS051",-38.50441,-3.75885,"AV. GOV. RAUL BARBOSA [S-N]","2017-02",26442
"1114","FS051",-38.50441,-3.758846,"AV. GOV. RAUL BARBOSA [S-N]","2017-02",26442
"1115","FS063",-38.521031,-3.802721,"AV. ALBERTO CRAVEIRO [S-N]","2017-02",20043
"1116","FS063",-38.521031,-3.80272,"AV. ALBERTO CRAVEIRO [S-N]","2017-02",20043
"1117","FS069",-38.521161,-3.802603,"AV. ALBERTO CRAVEIRO [N-S]","2017-02",23279
"1118","FS069",-38.521161,-3.8026,"AV. ALBERTO CRAVEIRO [N-S]","2017-02",23279
"1119","FS070",-38.531537,-3.79745,"AV. DR. SILAS MUNGUBA [O-L]","2017-02",14760
"1120","FS070",-38.531537,-3.797445,"AV. DR. SILAS MUNGUBA [O-L]","2017-02",14760
"1121","FS071",-38.554216,-3.82227,"AV. PRES. COSTA E SILVA [L-O]","2017-02",18544
